previous_packet,previous_file,previous_head,current_head,carryforward_status,source_packet,source_file,zip_entry,lane_route,entry_type,suffix,crc32,uncompressed_size,source_gate,gate_reason,source_use_label,next_action,claim_boundary,carryforward_decision,witness_id,entry_sha256,decode_encoding,line_count,concepts_found,contexts_extracted
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_GATE_ROWS_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_GATE_ROWS_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar 20260608/manual_facebook_group_downloads/by_inferred_year/2020/,Persianate/Tajik,directory,,00000000,0,support-or-blocker,metadata/other entry cannot alone support draft,source-corpus-metadata-or-support,use as provenance/support metadata; not standalone translation evidence,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,,,,,,
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_GATE_ROWS_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_GATE_ROWS_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar 20260608/manual_facebook_group_downloads/by_inferred_year/2020/Osnovni međuslovensko-srpski rečnik (2020c).pdf,Persianate/Tajik,pdf,.pdf,511B25A6,294836,pdf-text-layer-needed,PDF requires text-layer extraction before source-context rows,source-corpus-entry/source-body-candidate,"owner lane should extract bounded source-context rows, witness indexes, term/register notes, then draft only where source-gated","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,,,,,,
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_GATE_ROWS_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_GATE_ROWS_9BBCB11B.csv,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar 20260608/manual_facebook_group_downloads/by_inferred_year/2020/rozmovki polsko-slovjanske 2020 b5.pdf,Persianate/Tajik,pdf,.pdf,BA7EFC4A,274828,pdf-text-layer-needed,PDF requires text-layer extraction before source-context rows,source-corpus-entry/source-body-candidate,"owner lane should extract bounded source-context rows, witness indexes, term/register notes, then draft only where source-gated","source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,,,,,,
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/gauss/band-ii-pilot-current/gauss-band-ii-pilot/source-inventory/repair_sources_snapshot/disq_arith_art_165_RETYPE.tex,Arabic RTL,tex-family,,166B6C3B,4016,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00001,9DD5BBD95D53F0FC33A6129171CD02E7CE682F2EFA26169053B1E72C49749BB1,utf-8,111,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/gauss/gauss-current-cumulative-rebuild-2026-05-30/gauss_repair_sources_public/disq_arith_art_165_RETYPE.tex,Arabic RTL,tex-family,,166B6C3B,4016,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00002,9DD5BBD95D53F0FC33A6129171CD02E7CE682F2EFA26169053B1E72C49749BB1,utf-8,111,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/public_integrated_reader_tex/chapters/46_antenna_electromagnetics_and_arrays.tex,Arabic RTL,tex-family,,7B258727,4369,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00003,25B7D45F1545243F5F8AF6616A6483DB1C3E5FE6EE484544C97E6893BD6AEACE,utf-8,51,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/public_integrated_reader_tex/chapters/15_document_architecture_original_vs_bespoke.tex,Arabic RTL,tex-family,,363A7EDC,6438,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00004,5D2F1652DF48BD9417314320BDE89108E7B7C448A1F2955112484D548F109D22,utf-8,58,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/gauss/band-ii-pilot-current/gauss-band-ii-pilot/source-inventory/repair_sources_snapshot/band_vii_art_78_trig_FILL.tex,Arabic RTL,tex-family,,DE670E78,7049,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00005,820D1B730DADFBCBBFB3221C4A18061CC61F39E43D9F9F5D41C7037ABA262FF1,utf-8,178,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/gauss/gauss-current-cumulative-rebuild-2026-05-30/gauss_repair_sources_public/band_vii_art_78_trig_FILL.tex,Arabic RTL,tex-family,,DE670E78,7049,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00006,820D1B730DADFBCBBFB3221C4A18061CC61F39E43D9F9F5D41C7037ABA262FF1,utf-8,178,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/gauss/band-ii-pilot-current/gauss-band-ii-pilot/source-inventory/repair_sources_snapshot/band_vii_arts_145_146_FILL.tex,Arabic RTL,tex-family,,22442065,7171,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00007,5117149869ED5CDF05130514BEAB49982AC4AF9CE053D1FEACC90B5D2A4F8DE6,utf-8,149,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/gauss/gauss-current-cumulative-rebuild-2026-05-30/gauss_repair_sources_public/band_vii_arts_145_146_FILL.tex,Arabic RTL,tex-family,,22442065,7171,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00008,5117149869ED5CDF05130514BEAB49982AC4AF9CE053D1FEACC90B5D2A4F8DE6,utf-8,149,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/ukrainian-applied-math/public_integrated_reader_tex/chapters/25_sdr_architecture_and_rf_frontend.tex,Arabic RTL,tex-family,,AA1AF81E,8597,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00009,6D2148EF605137D8434BBDA853EDEB35DED8432A267FDC29A5352A82DFDF6EF7,utf-8,90,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/gauss/band-ii-pilot-current/gauss-band-ii-pilot/source-inventory/repair_sources_snapshot/disq_arith_arts_43_49_MISSING_FILL.tex,Arabic RTL,tex-family,,9259DFD8,14732,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00010,D69DE59A54D8D21176B4E940BCCF59343B774238C27F11304657D76E125FA9E9,utf-8,325,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/gauss/gauss-current-cumulative-rebuild-2026-05-30/gauss_repair_sources_public/disq_arith_arts_43_49_MISSING_FILL.tex,Arabic RTL,tex-family,,9259DFD8,14732,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00011,D69DE59A54D8D21176B4E940BCCF59343B774238C27F11304657D76E125FA9E9,utf-8,325,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/riemann/90 Artifacts - Riemann - Selected Papers/riemann_papers/source_artifacts/prior_bundle/content/riemann_pages_401_450.tex,Arabic RTL,tex-family,,6358D2F6,15137,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00012,E8D9F52E5EE8CA8FD52D171EB1C3A4490B55B6EFBA2E77B736C821DE7A6FF9E4,utf-8,344,,0
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,SOURCE_WITNESS_INDEX_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,SOURCE_WITNESS_INDEX_9BBCB11B.csv,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/arabic/islamic/framed.sty,Arabic RTL,tex-family,,30CFD9DD,22449,,,literal-source-witness-from-local-zip-entry,,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use,WIT-00013,B8DADA8D643194CDE015F97FD8FDA466524EAB5A45B8D5FF169BBB755875BEBC,utf-8,548,,0
