current_head,source_packet,source_use_label_5dcc,source_row_head,source_use_label_963f,source_use_label_e58,blocker_id,lane,category,gap_or_blocker,priority,observed_evidence,required_action,searched_paths_or_branch_context,active_recovery_search,next_recovery_action_81db,source_use_label,gate_guard,b3_route,boundary,blocker_origin,zip_entry_path,inferred_language_gate
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_5DCC7BF5_E58_PACKET_VISIBILITY_20260706T122646Z,active-recovery-blocker-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,active-recovery-blocker-carry-forward,active-recovery-blocker-current-head-refresh,AR-AC6F4E-GAP-001,Arabic,branch-weighting,branch_weight_ledger.csv,P1-source-body-or-source-use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_BRANCH_WEIGHT_LEDGER.csv,produce branch_weight_ledger.csv application rows linked to lane source bodies and hashes,source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706,"Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.",Locate or verify exact source body/path/hash; keep row blocked if only pointer/comparator evidence is available.,active-recovery-blocker-row,No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",prior-r3-5dcc-blocker,,
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-dd10d79d1a60,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/recursive-audit-ra03/N_RA03_20260604/01_scan/p07.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-848bf749e2b7,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/recursive-audit-ra03/N_RA03_20260604/01_scan/p08.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-c473fd972aa0,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/recursive-audit-ra03/N_RA03_20260604/01_scan/p09.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-804dad893546,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/recursive-audit-ra03/N_RA03_20260604/01_scan/p10.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-a2f3e810e8b1,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/recursive-audit-ra03/N_RA03_20260604/01_scan/p11.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-44d0c0a4578f,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/recursive-audit-ra03/N_RA03_20260604/01_scan/p12.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-6aea98a749f0,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/recursive-audit-ra03/N_RA03_20260604/04_cum/de/cum_de.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-f04515e6540e,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/recursive-audit-ra03/N_RA03_20260604/04_cum/en/cum_en.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-e978005b87b8,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/recursive-audit-ra03/N_RA03_20260604/04_cum/es/cum_es.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-43c2c497f0a2,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/recursive-audit-ra03/N_RA03_20260604/04_cum/ja/cum_ja.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-7c673dd8f0b1,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/superseded-top-level-noether-paper04-readers/06 Noether - Paper-Level Cumulative through Paper 04 Section 3 - Original German Editable LaTeX.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-224461967fbb,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/superseded-top-level-noether-paper04-readers/07 Noether - Paper-Level Cumulative through Paper 04 Section 3 - English High-Fidelity Translation.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-ba6d2bf3ddde,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/superseded-top-level-noether-readers/00 Emmy Noether - Papers 1-15 - Original German Modern LaTeX.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-f1e23d98a0b8,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/superseded-top-level-noether-readers/01 Emmy Noether - Papers 1-15 - English Translation.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-acf6f1781959,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/translation_sources_and_renders/noether_current_english_translation_batches_01_10/CUMULATIVE/Noether_Cumulative_CLEAN_Batches01-10.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-91876b7a1ac8,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/translation_sources_and_renders/noether_current_english_translation_batches_01_10/INDIVIDUAL_BATCHES_CLEAN/Noether_Batch01_CLEAN.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-8176ae8e21ff,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/translation_sources_and_renders/noether_current_english_translation_batches_01_10/INDIVIDUAL_BATCHES_CLEAN/Noether_Batch02_CLEAN.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-447bebd99840,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/translation_sources_and_renders/noether_current_english_translation_batches_01_10/INDIVIDUAL_BATCHES_CLEAN/Noether_Batch03_CLEAN.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-89ab2f04f00b,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/translation_sources_and_renders/noether_current_english_translation_batches_01_10/INDIVIDUAL_BATCHES_CLEAN/Noether_Batch04_CLEAN.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-7456bcfb1304,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/translation_sources_and_renders/noether_current_english_translation_batches_01_10/INDIVIDUAL_BATCHES_CLEAN/Noether_Batch05_CLEAN.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-823565f15303,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/translation_sources_and_renders/noether_current_english_translation_batches_01_10/INDIVIDUAL_BATCHES_CLEAN/Noether_Batch06_CLEAN.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-7606e9210d85,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/translation_sources_and_renders/noether_current_english_translation_batches_01_10/INDIVIDUAL_BATCHES_CLEAN/Noether_Batch07_CLEAN.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-a3523d9252f4,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/translation_sources_and_renders/noether_current_english_translation_batches_01_10/INDIVIDUAL_BATCHES_CLEAN/Noether_Batch08_CLEAN.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-26a559dc7aa1,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/translation_sources_and_renders/noether_current_english_translation_batches_01_10/INDIVIDUAL_BATCHES_CLEAN/Noether_Batch09_CLEAN.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-71d7ec35032c,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/translation_sources_and_renders/noether_current_english_translation_batches_01_10/INDIVIDUAL_BATCHES_CLEAN/Noether_Batch10_CLEAN.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-57353789ad46,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/translation_sources_and_renders/noether_current_english_translation_batches_01_10/NEW_BATCH_10/Noether_Translation_Batch10_CLEAN_no_TOC.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-fea0ce39f633,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/translation_sources_and_renders/noether_current_english_translation_drafts.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-84080f37d749,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/translation_sources_and_renders/source_tex_and_individual_pdfs/noether_absolute_irreducibility_criterion_for_representations_en.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-45c44f82ba86,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/translation_sources_and_renders/source_tex_and_individual_pdfs/noether_finiteness_theorem_invariants_finite_groups_1916_en.pdf,undetermined
9bbcb11b3e68d29ab98d3dee20ebf27855aed936,local-source-corpus-zip,,,,,ZIP-1230b1961776,,pdf-or-archive-or-text-scan-recovery,,,,Extract/OCR/text-layer or inspect nested archive only under source-corpus gate; do not treat path title as translation evidence.,,,,zip-source-corpus-recovery-blocker,,,recovery blocker only; no bridge/cross-gate/native-review/license/gate/source-cert/final claim,zip-entry-recovery,modern-latex-manuscripts-20260609-174659/sources/noether/translation_sources_and_renders/source_tex_and_individual_pdfs/noether_integral_rational_representation_continuation_sections_ii_iii_en.pdf,undetermined
