lane,relative_output_path,extension,bytes,sha256_if_le_25MiB,category,blocker_signal
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T051521Z/R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_VALIDATION_20260704T051521Z.json,.json,6621,AFD0626668BD39D2934E0A49E51AABA1392AC9F10D154B11481352446C493884,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T051521Z/R3_EXACT_SOURCE_GATED_SIDECAR_INDEX_20260704T051521Z.csv,.csv,3945,C701D50B57E2875C99F0FC914F8162F9DD2D7B2FBCEDF3C4B9B5A02A9D8FADCE,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T051521Z/sidecars/adjacent_linear_algebra_review_only_rows_20260704T051521Z.csv,.csv,124091,ABBA8A5A1329CD8C6D41BC1E38C0F87B11F8DC229DF2F843E8FFCD36B45E0CB8,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T051521Z/sidecars/adjacent_linear_algebra_review_only_rows_20260704T051521Z.json,.json,198026,2FED93D55A9C192828A3320AB16A3230129AAFCDE01BD6CE7520CB0848B83CD4,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T051521Z/sidecars/blocked_or_nonconsumable_rows_20260704T051521Z.csv,.csv,150795,AA7C1C59B4478D053250B89EBED176DB3B890F8B42BBE2C2BF9475327391797B,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T051521Z/sidecars/blocked_or_nonconsumable_rows_20260704T051521Z.json,.json,254208,8F8583BB58535C38AAEC5138C48877799419CD17D113E39F591072F9D68A6457,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T051521Z/sidecars/bridge_comparator_only_rows_20260704T051521Z.csv,.csv,176423,1174F9E2476A732BA9107A6D6415BAE02CD0E05932E1DEA1FDEC2959CF0B789D,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T051521Z/sidecars/bridge_comparator_only_rows_20260704T051521Z.json,.json,290391,17A3334679B961A96854C490942EBF8AEF32306EBEE82A688E43F689CA4C4C37,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T051521Z/sidecars/direct_arabic_rtl_rows_20260704T051521Z.csv,.csv,174339,7A9C0F4108A8F6206C45A47E60BC22ED35DB6CA3FBF5DE89A01217C37FCAA919,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T051521Z/sidecars/direct_arabic_rtl_rows_20260704T051521Z.json,.json,288299,2318D0D4325AE51046EAA53555A296F098D33BA15BA2D30F389BC43889872DFA,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T051521Z/sidecars/direct_dari_afghan_rows_20260704T051521Z.csv,.csv,38965,A33CBCB3977C66741D78C5C5765FA072F85568DC710B3099E039B6A077A04307,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T051521Z/sidecars/direct_dari_afghan_rows_20260704T051521Z.json,.json,64395,9640F5D017391315D9F4AC616CA461F6ED15C3E0074DCD9556487E4BBE55ECD9,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T051521Z/sidecars/direct_persian_farsi_rows_20260704T051521Z.csv,.csv,187107,D36955E1A77BFE968C359E6C4E6DE9D14206238023A1B704017A28C94FCEFBFB,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T051521Z/sidecars/direct_persian_farsi_rows_20260704T051521Z.json,.json,308442,E70B85931E55AEB847F3D7F169D64CA2C005985A309C7D8872CE7A04EACF3552,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T051521Z/sidecars/direct_tajik_cyrillic_rows_20260704T051521Z.csv,.csv,26414,ABF8D54EE4D3CC88EB30E76BD49A85A83AA0101ECFB137C7252910F7631C82D2,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T051521Z/sidecars/direct_tajik_cyrillic_rows_20260704T051521Z.json,.json,42994,A0389FD959B5917B7AA905DBB0F0873A4D9DB26592324E232A4A979F90A18E40,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T051521Z/SUPERSEDED_BY_R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z.txt,.txt,357,F51159CC02F9ECF49CD17BA29DAEB5C20043E40F67D2248D357A66EB9EACE77B,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T051521Z.zip,.zip,209835,18A00A8F1C88B274ABA34C0F872613EFE8F770EF7094A80915F277BC6D73197E,source_archive_manifest_only_until_license_checked,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T051521Z.zip.sha256,.sha256,139,814CA0EAEC5A61F85E338AC5B7BAE5F43A34F2B9085197F0F253AB196AC30588,other_output_manifest_only,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/manifest_20260704T054155Z.json,.json,6783,E8F22B16B518C736E6535030AE51DDB001648166C037C67221D43DFD612BAF87,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z.csv,.csv,477532,534A6D09F395732B08022DC48FC43C6649978A4D2CE27A4C0ABFE82392110928,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z.json,.json,804847,89415202DBCB624F4170E43EDC7FC48CE198E5FEB7CF52F3CA90CA10D60C58FA,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_HANDOFF_20260704T054155Z.md,.md,1293,C6927AF67590D58C1CD3482CCE652737381945DD1398FA5316DFCC9E7069FCD6,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_VALIDATION_20260704T054155Z.json,.json,6663,024BB1D5D58A416471910BDBDB8C3A4E8BC88237FD061F084EDCDBA8779D8A8A,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/R3_EXACT_SOURCE_GATED_SIDECAR_INDEX_20260704T054155Z.csv,.csv,3945,CF06B42EE681B53A4829567264698B1BED1F1B2844A1381E48B4AF946CB6FB5C,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/sidecars/adjacent_linear_algebra_review_only_rows_20260704T054155Z.csv,.csv,127424,C9E22867A967EE319B9F36C9D9B77323C7144D149883FEE7F49DF1799DA4C521,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/sidecars/adjacent_linear_algebra_review_only_rows_20260704T054155Z.json,.json,203070,FA5CE5AD5169FFEB3B6522A00E052738F6ACCB00EE41B0DD0785C47A7C3D321D,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/sidecars/blocked_or_nonconsumable_rows_20260704T054155Z.csv,.csv,154788,C11F535A45E434F907DCD67F4A3AA1B1C77683418369F2BC212D881A153644E2,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/sidecars/blocked_or_nonconsumable_rows_20260704T054155Z.json,.json,260552,805FF00E37E9D20052A296490EE7EBE737FD4D9626DD714CC77535B0CD5FB52C,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/sidecars/bridge_comparator_only_rows_20260704T054155Z.csv,.csv,179022,50820DABE7D51134B4A3E8AA63264679D13ECF6F60E0FD83F43E875B300D4EDA,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/sidecars/bridge_comparator_only_rows_20260704T054155Z.json,.json,295461,39F65ED1A93295313CF264DCE710CB6822E28A5DC58B36736629E9924EF47D03,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/sidecars/direct_arabic_rtl_rows_20260704T054155Z.csv,.csv,176938,2C6CDB417EE68AFCDF2E7EF0B1FDC1E10FE01DCFCD2812090485362A77EDBECE,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/sidecars/direct_arabic_rtl_rows_20260704T054155Z.json,.json,293369,61CC66A4CD7C58A074E5AB80BE1C065DB3D5E29E76CA59F44A81EEF3D960FF7E,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/sidecars/direct_dari_afghan_rows_20260704T054155Z.csv,.csv,39584,E627382FD583EFF2727AC4A0942D46D1CD70A4C0D6C8E78C0ED450CFBB0C6DBF,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/sidecars/direct_dari_afghan_rows_20260704T054155Z.json,.json,65565,330434B7EFF4E48579B59413605F9F3611DEFD6D852D354844BB9CE3D052902B,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/sidecars/direct_persian_farsi_rows_20260704T054155Z.csv,.csv,189871,742210DB8E6B259FB980DAE789F70F06480791F61CFD8D7CD0FBFA0C03DFE709,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/sidecars/direct_persian_farsi_rows_20260704T054155Z.json,.json,313837,63D0E03F43B0F4D12546E27F987022D3B729F17A976AE182C83C7C883CCC0F70,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/sidecars/direct_tajik_cyrillic_rows_20260704T054155Z.csv,.csv,26835,BE40756DF1B0AA6EA106CBEA4E51855410C2EA9C94149AC3CCC5C9B8E37B2A28,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z/sidecars/direct_tajik_cyrillic_rows_20260704T054155Z.json,.json,43774,8E1CB48E71200E6A9758D536811B9E867AD9CA64C5B9D5A54231A147546779C5,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z.zip,.zip,212599,CE8B83BDF6EBDF01D1DE9A538885046B10AD66D52442B0E60130277E38DBBFE5,source_archive_manifest_only_until_license_checked,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_20260704T054155Z.zip.sha256,.sha256,139,CFC011A3684A13BC95F7F2108E8DC1741B6392E3D8C774A01F9A6BD1E80EA08A,other_output_manifest_only,
noether-r3-arabic-persianate-linear-algebra,R3_EXACT_SOURCE_GATED_REVIEW_BOUNDARY_CONTINUATION_CURRENT.txt,.txt,612,4DA29F95735CC9B5DD3C9C09B4430C795A802B87BE8CA8D2774B2ABE7E813507,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z/manifest_20260704T040807Z.json,.json,1227,8286E0FE0F4A51494882DD0705524E3665CDCFE78FFF1B18BAB7AD1F5E518A46,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z/R3_MICRO_EVIDENCE_HANDOFF_20260704T040807Z.md,.md,2643,9D3B1B0F5390F7D98DC599E113D4157D0908AD545E36BC9D9615BA1834CD0BC5,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z/R3_MICRO_EVIDENCE_ROUTE_BUCKET_LEDGER_20260704T040807Z.csv,.csv,330735,56248B5DDEDB5072C59A986779D56E5A911720272316EAFF7E80AB7CD9E0DB89,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z/R3_MICRO_EVIDENCE_ROUTE_BUCKET_LEDGER_20260704T040807Z.json,.json,564406,A1911EBCD8E489594869A8DEC5DACC880719CF2F49BD06D08036F3DE1303516F,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z/R3_MICRO_EVIDENCE_VALIDATION_20260704T040807Z.json,.json,3423,E13BC4F77D5907C4DD83B7A80CC9150F24A8BC6B6F9C5AA18A95E615ABF95EF7,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z/SUPERSEDED_BY_R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z.txt,.txt,349,2708077CBB7137B2B4375E5A47A0015622895CE00BF08D456ABB164F2BA8FFA7,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z.zip,.zip,55552,6EFBA7304FFE2ECA74600F5D11301EF296CC7BBEAB599A610F8126B8498E20B8,source_archive_manifest_only_until_license_checked,
noether-r3-arabic-persianate-linear-algebra,R3_MICRO_EVIDENCE_ARTIFACT_20260704T040807Z.zip.sha256,.sha256,115,B75B68A8F504D1AA03329A87C73AD73D5215AF865B6FA859892818C6BE8519AB,other_output_manifest_only,
noether-r3-arabic-persianate-linear-algebra,R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z/manifest_20260704T040935Z.json,.json,1227,2ADCCCDD098882E95D75B702F88119E2A494619046123955B346614D1C9164FB,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z/R3_MICRO_EVIDENCE_HANDOFF_20260704T040935Z.md,.md,2657,5EFF79D634145E4A142DD0A1EBE56095AFAAD9968B0EA9A363E7E983DDB9486B,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z/R3_MICRO_EVIDENCE_ROUTE_BUCKET_LEDGER_20260704T040935Z.csv,.csv,330735,56248B5DDEDB5072C59A986779D56E5A911720272316EAFF7E80AB7CD9E0DB89,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z/R3_MICRO_EVIDENCE_ROUTE_BUCKET_LEDGER_20260704T040935Z.json,.json,564406,221FFEF0D10C670E2DAFE0CBA6CE93DA4395201B9A5E2D7556BC33A0C67FBD20,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z/R3_MICRO_EVIDENCE_VALIDATION_20260704T040935Z.json,.json,3415,F6FC4B8843FE8756BB407361D7A8A2928A424FED86BC76A3C7DF673BB7260AA0,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z.zip,.zip,55549,10DB0A310CD7E71A665B8614C5E4A4BC040A48B77E16FB1E15F508B69EA43C66,source_archive_manifest_only_until_license_checked,
noether-r3-arabic-persianate-linear-algebra,R3_MICRO_EVIDENCE_ARTIFACT_20260704T040935Z.zip.sha256,.sha256,115,98F7FCA674D48A93AFEA1B659212C65EE521A859E9C5ED2E56E6EFAA38D3D110,other_output_manifest_only,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/manifest_20260704T062408Z.json,.json,10965,D6625363F5BB6B3F9B0024D3E57254A0A16D4C2392DF36BE819A1D77FC0595D0,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z.csv,.csv,325120,402E3EEDD79828AAE6F76A842994EDD241E72C7E0180AA36AF490A2E499F2A7A,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z.json,.json,559225,469F3C1CDF48B924258E603980D4FB72519182FB82495F72DE42FD08E0207095,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/R3_READER_SOURCE_BOUNDARY_CLOSURE_HANDOFF_20260704T062408Z.md,.md,1788,B909E80802A1ADB62C0393F668191B4093B2A4FBAEEB32F7D4452C86B579B3EB,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/R3_READER_SOURCE_BOUNDARY_CLOSURE_VALIDATION_20260704T062408Z.json,.json,2021,48F1D92646FECAB28E93E6A742A265E4381FED78AA018C41AFDBB62ACDE65FEC,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/R3_READER_SOURCE_BOUNDARY_SIDECAR_INDEX_20260704T062408Z.csv,.csv,7355,AADE603C21B72444F70216E54487286A21F9351A6000ECA1A172A196A19DADE8,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/sidecars/adjacent_linear_algebra_boundary_rows_20260704T062408Z.csv,.csv,51397,F659C181AB2F47896445F0780BFC65FF48A98318AACB7DC792AFAD583FFC33FD,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/sidecars/adjacent_linear_algebra_boundary_rows_20260704T062408Z.json,.json,88209,8CF1F37F31A946ECB67371E65AF67BBF32F354ACFC804537994E82CBB28B9112,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/sidecars/arabic_reader_direct_boundary_rows_20260704T062408Z.csv,.csv,118604,117C1AF7726FD7643F447B50295A1ABE2069FF3F57D12E481353744350790451,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/sidecars/arabic_reader_direct_boundary_rows_20260704T062408Z.json,.json,201885,16523FDC59DF7883D9ACD8BC8E8A9C8F9094E0FE7A3EF2DCB474330FA9A181F4,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/sidecars/bridge_comparator_only_boundary_rows_20260704T062408Z.csv,.csv,119869,095C19119AC230DDE8BA0CF6B2C89800C751CC3C600469CE9E1E2DF485F39DE1,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/sidecars/bridge_comparator_only_boundary_rows_20260704T062408Z.json,.json,203158,01A82BE7314CA8D8BF173DC08A358A22A2C4B204BB31451C4BB399E2F1442A11,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/sidecars/completed_reader_current_pointer_boundary_rows_20260704T062408Z.csv,.csv,3425,08A4093F4D53BD48349A4D3B73708E68F0F9BC22C0200DE3F16EF6B9E4570D08,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/sidecars/completed_reader_current_pointer_boundary_rows_20260704T062408Z.json,.json,4182,D553F543673D4DC349E8D46FD01F0D8005E74CE5C13686615F7CA7B7F00BE3A0,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/sidecars/completed_reader_stale_correction_boundary_rows_20260704T062408Z.csv,.csv,2099,B4B9FCC33543C1AFB988BF6378BB16115AE2EA2D97E7A47BD1B2DA493A6BC5C7,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/sidecars/completed_reader_stale_correction_boundary_rows_20260704T062408Z.json,.json,2807,FE53D96897D165393E46830908286F4F0DB2B20EEB193EE7B63BEB11DCA7E69D,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/sidecars/dari_afghan_separate_boundary_rows_20260704T062408Z.csv,.csv,28206,AEC0DF8A29F6873172C6AD7F5C655DA31B45A2D8B737B07986A93B8686265E0D,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/sidecars/dari_afghan_separate_boundary_rows_20260704T062408Z.json,.json,46796,76B3B7E68E05D8605DB13C655CD79EFC8DA0F9160CADD001ADD538D3A1E6B8F2,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/sidecars/exact_blocker_or_comparator_boundary_rows_20260704T062408Z.csv,.csv,103786,E6CE84C3E82B6EFA62D5340F5539CAFA78059E67E094D0F33B79D75FC53038EA,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/sidecars/exact_blocker_or_comparator_boundary_rows_20260704T062408Z.json,.json,179422,63557878FEC0BE8D89A203F38D374CEBE4203CC0BC17161E2BEFBC70E97B79D0,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/sidecars/pan_turkic_separate_boundary_rows_20260704T062408Z.csv,.csv,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/sidecars/pan_turkic_separate_boundary_rows_20260704T062408Z.json,.json,0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/sidecars/persian_farsi_reader_direct_boundary_rows_20260704T062408Z.csv,.csv,128629,BDBC4086B710298696E4951C6F64D418087D7FF4F292E2088E746CAA6AA86922,provenance_or_text_evidence,
noether-r3-arabic-persianate-linear-algebra,R3_READER_SOURCE_BOUNDARY_CLOSURE_20260704T062408Z/sidecars/persian_farsi_reader_direct_boundary_rows_20260704T062408Z.json,.json,217300,14ACD50089E777E1F1729B7512DB7B25B66B1C5399A7695DDF513941BA67C70A,provenance_or_text_evidence,
