term_id,chosen_form_latin,f10_flag,E,W,S,I,X,safe_to_show_external,required_fix,route,route_key,c2_priority,shelf_langs,witness_writeback_level,witness_writeback_concept
ISV-primfunktion_erster_art--nerazložimy_polinom_,nerazložimy polinom prvogo roda,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,polinom,False,all_shelves,,
ISV-primfunktion_primfaktoren--ireducibilna_funkcij,ireducibilna funkcija / ireducibilne faktory,F10-0,2,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-primfunktion_primärfunktion--prosta_funkcija_prim,prosta funkcija / primarna funkcija,F10-4,2,0,0,0,1,yes_with_definition,keep explicit definition at first use; mark authority-needed in review packet,,,,,,
ISV-primgruppe--prosta_grupa,prosta grupa,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,group,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-primgröße--prosty_element,prosty element,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,element,True,all_shelves,,
ISV-primgröße_des_grundbereichs--prosty_element_osnov,prosty element osnovnoj oblasti,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,polynomial,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-primideal--prost_ideal,prost ideal,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,prime ideal
ISV-primideal--prosty_ideal,prosty ideal,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,prime ideal
ISV-primideal_eigentliches_primärideal--prost_ideal_vlastny_,prost ideal / vlastny primarny ideal,F10-1,3,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,prime ideal
ISV-primideal_erster_und_zweiter_art--prosty_ideal_prvogo_,prosty ideal prvogo i drugogo roda,F10-1,3,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,prime ideal
ISV-primideal_erster_zweiter_art--prosty_ideal_prvogo_,prosty ideal prvogo / drugogo roda,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,prime ideal
ISV-primideal_p_aus_einem_multiplikationsrin--prosty_ideal_p_iz_mu,prosty ideal p iz multiplikacijskogo kolca o,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,prime ideal
ISV-primideal_primaerideal_primaerkomponente--prosty_ideal_primarn,prosty ideal / primarny ideal / primarna komponenta,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,prime ideal
ISV-primideal_primideale--prosty_ideal_proste_,prosty ideal / proste idealy,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,prime ideal
ISV-primideal_primärideal_zugehöriges_primid--prost_ideal_primarny,prost ideal / primarny ideal / asociovany prost ideal,F10-0,3,1,1,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,concept_shelf,prime ideal
ISV-primideal_primärideal_zugehöriges_primid--prosty_ideal_primarn,prosty ideal / primarny ideal / asociovany prosty ideal,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,prime ideal
ISV-primideal_zweiter_art--prosty_ideal_drugogo,prosty ideal drugogo roda,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,prime ideal
ISV-primidealen--proste_idealy,proste idealy,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-primitive_polynome--primitivne_polinomy,primitivne polinomy,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,polynomial,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,polynomial
ISV-primitives_element_primitive_funktion--primitivny_element_p,primitivny element / primitivna funkcija,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,element,True,es;fr,,
ISV-primkörper--prvotno_polje,prvotno polje,F10-0,3,1,1,0,0,yes,record witness forms in the term row (currently prose/shelf only),,,,,,
ISV-primmodul--prosty_modul,prosty modul,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,module,True,ar;be;bg;bs;cs;es;fa;fr;mk;pl;sk;sl;sr,,
ISV-primär--primarny,primarny,F10-0,2,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-primäre_ideale_primärer_faktor--primarne_idealy_prim,primarne idealy / primarny faktor,F10-0,3,1,1,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,concept_shelf,ideal
ISV-primäre_ringe--primarne_kolca,primarne kolca,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ring,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-primärer_ring--primarno_kolco,primarno kolco,F10-3,2,0,0,0,0,no_fix_first,resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,,
ISV-primärfaktoren--primarne_faktory,primarne faktory,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,direct factor,False,,,
ISV-primärfunktion--primarna_funkcija,primarna funkcija,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,funkci,False,all_shelves,,
ISV-primärideal--primarny_ideal,primarny ideal,F10-0,3,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-produkt_der_diskriminantenideale_der_kom--produkt_diskriminant,produkt diskriminantnyh idealov komponentov,F10-0,3,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-produkt_von_endlich_vielen_paarweise_tei--produkt_konečno_mnog,produkt konečno mnogih poparno vzaimno prostyh idealov,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-produkt_von_endlich_vielen_paarweise_tei--produkt_konečno_mnog,produkt konečno mnogih po parah vzajemno prostyh primarnyh idealov,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-produkt_von_idealen_definition_iiia--produkt_idealov,produkt idealov,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,definition,True,ar;es;fa;fr,concept_shelf,definition
ISV-produktbegriff_nicht_auf_moduln_übertrag--pojem_produkta_ne_pr,pojem produkta ne prěnosi se na moduly,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,module,True,ar;be;bg;bs;cs;es;fa;fr;mk;pl;sk;sl;sr,concept_shelf,module
ISV-produktdarstellung--produktno_predstavje,produktno predstavjenje,F10-1,3,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,polynomial,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-produkte--produkty,produkty,F10-0,2,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-produktenring--kolco_produkta,kolco produkta,F10-3,2,1,0,0,1,no_fix_first,resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,,
ISV-produktsaetze_von_landau--landauove_produktne_,Landauove produktne teoremy,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,teorem,False,all_shelves,,
ISV-produktsatz_für_matrizen--teorema_produkta_za_,teorema produkta za matrice,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,teorem,False,all_shelves,,
ISV-projektive_invariantenkörper--projektivna_invarian,projektivna invariantna polja,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-proper-name_and_bibliography_protection_--foreign_journaltitle,foreign journal/title fragments protected with \emph; running Interslavic prose transliterated,F10-0,2,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-quadratische_relationen_quadratische_for--kvadratične_relacije,kvadratične relacije / kvadratične formy,F10-1,3,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,relation,True,es;fr,,
ISV-quasi-lexikographische_anordnung--kvazi-leksikografičn,kvazi-leksikografičny porjadok,F10-0,2,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-quotient_adi--kvocient_adi,kvocient a/D^{(i)},F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-quotient_by_the_basic_ideal--kvocient_črez_osnovn,kvocient ... črez osnovny ideal,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,ideal
ISV-quotient_zweier_moduln--kvocient_dvoh_modulo,kvocient dvoh modulov,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,module
ISV-quotientenbildung--tvorjenje_kvocientov,tvorjenje kvocientov,F10-0,2,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-quotientenkörper--kvocientno_polje,kvocientno polje,F10-0,3,1,1,0,1,yes,record witness forms in the term row (currently prose/shelf only),,,,,,
ISV-quotientenkörper--polje_kvocientov,polje kvocientov,F10-0,3,1,1,0,1,yes,record witness forms in the term row (currently prose/shelf only),,,,,,
ISV-quotientenkörper_eines_integritätsbereic--polje_kvocientov_int,polje kvocientov integralnoj oblasti,F10-0,2,1,1,0,1,yes,record witness forms in the term row (currently prose/shelf only),,,,,,
ISV-quotientenring--kolco_kvocientov,kolco kvocientov,F10-3,2,0,0,0,0,no_fix_first,resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,,
ISV-r-ordnung--r-porjadok,R-porjadok,F10-0,2,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-r_brauersche_gruppe--brauerova_grupa,Brauerova grupa,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,group,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,concept_shelf,group
ISV-r_homomorph_zu_k_i_durch_elemente_aus_k_--r_jest_homomorfno_k_,R jest homomorfno k K_i / izraziti črez elementy iz K_i,F10-0,3,1,1,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,concept_shelf,homomorphism
ISV-radikal--radikal,radikal,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,ring without radical,False,,,
ISV-randglieder_randintegral--granične_členy_grani,granične členy / graničny integral,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,resultant,True,es,,
ISV-rang--rang,rang,F10-0,2,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-rational-ganze_adjunktion--racionalno-cěla_adju,racionalno-cěla adjunkcija,F10-0,2,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-rational-gebrochen_algebraisch-gebrochen--racionalno-drobny_al,racionalno-drobny / algebraično-drobny,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-rational_abhängigunabhängig--racionalno_zavisny_n,racionalno zavisny / nezavisny,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,racional,False,all_shelves,,
ISV-rationalbasis--racionalna_baza,racionalna baza,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,,
ISV-rationale_basis_algebraische_basis--racionalna_baza_alge,racionalna baza / algebraična baza,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,concept_shelf,basis
ISV-rationale_basis_aller_zahlen--racionalna_baza_vsih,racionalna baza vsih čisel,F10-1,3,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,concept_shelf,basis
ISV-rationale_basis_mit_nebenbedingung--racionalna_baza_s_do,racionalna baza s dodatnym uslovjem,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,concept_shelf,basis
ISV-rationale_darstellung--racionalno_predstavj,racionalno predstavjenje,F10-1,2,1,1,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,concept_shelf,representation
ISV-rationale_funktionenkörper_rationaler_fu--polja_racionalnyh_fu,polja racionalnyh funkcij / polje racionalnyh funkcij,F10-0,2,1,1,0,0,yes,record witness forms in the term row (currently prose/shelf only),,,,,,
ISV-rationale_verbindung--racionalna_kombinaci,racionalna kombinacija,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,,
ISV-rationale_zahl_algebraische_zahl_transze--racionalno_algebraič,racionalno / algebraično / transcendentno čislo,F10-0,2,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-rationalitätsbereich--oblast_racionalnosti,oblast racionalnosti,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,racional,False,all_shelves,,
ISV-rationalzahlige_koeffizienten_funktionen--racionalno-čislove_k,racionalno-čislove koeficienty / funkcije,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,coefficient,True,ar;es;fa;fr,,
ISV-rechteckiges_schema--pręmougolna_shema,pręmougolna shema,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,folding,False,,,
ISV-rechts-_bzw_linksklassen--prave_odnosno_lěve_k,prave odnosno lěve klasy,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,discriminant,False,,,
ISV-rechtsdarstellung_linksdarstellung--pravo_predstavjenje_,pravo predstavjenje / lěvo predstavjenje,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,representation,True,,,
ISV-rechtsseitig_linksseitig_zweiseitig--pravostranny_lěvostr,pravostranny / lěvostranny / dvustranny modul,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ring,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,,
ISV-rechtsseitige_linksseitige_zweiseitige_m--pravostranne_lěvostr,pravostranne / lěvostranne / dvostranne moduly i idealy,F10-0,2,1,1,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,concept_shelf,ideal
ISV-red_norm_red_differente--reducirana_norma_red,reducirana norma / reducirana diferenta,F10-0,2,1,1,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,concept_shelf,norm
ISV-reduktion_oder_zerfallen--redukcija_abo_razkla,redukcija abo razklad,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,reduk,False,all_shelves,,
ISV-reduktionen--redukcije,redukcije,F10-0,2,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-reduktionen_folgen_direkt_durch_einmalig--redukcije_slědujut_n,redukcije slědujut neposrědno ... črez jednokratno svijanje,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,reduk,False,all_shelves,,
ISV-reduktionssätze--redukcijne_teoremy,redukcijne teoremy,F10-0,3,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
ISV-reduzent--reducent,reducent,F10-4,2,0,0,0,0,yes_with_definition,keep explicit definition at first use; mark authority-needed in review packet,,,,,,
ISV-reduzenten--reducenty,reducenty,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,reducent,False,,,
ISV-reduzibel--reducibilny,reducibilny,F10-4,3,0,0,0,1,yes_with_definition,keep explicit definition at first use; mark authority-needed in review packet,,,,,,
ISV-reduzibel_irreduzibel--razložimy_nerazložim,razložimy / nerazložimy,F10-1,2,0,0,0,0,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,completely reducible,False,,,
ISV-reduzibel_irreduzibel--reducibilny_ireducib,reducibilny / ireducibilny,F10-0,3,0,0,0,1,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,,
