automaton_term_id,stateC_term_id,match_quality,post_duplicate_count,chosen_form_latin,automaton_f10,stateC_f10,automaton_E,automaton_W,automaton_S,stateC_E,stateC_W,stateC_S,delta_E,delta_W,delta_S,route,route_key,recommended_action_v2
ISV-unnamed--dopolnitelno_predsta,ISV-ergänzungsdarstellung--dopolnitelno_predsta,unique_form,1,dopolnitelno predstavjenje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--drugi_teorem_o_izomo,ISV-zweiter_isomorphiesatz--drugi_teorem_o_izomo,unique_form,1,drugi teorem o izomorfizmu,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--drugy_teorem_izomorf,ISV-zweiter_isomorphiesatz--drugy_teorem_izomorf,unique_form,1,drugy teorem izomorfizma,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--drugy_teorem_o_izomo,ISV-zweiter_isomorphiesatz--drugy_teorem_o_izomo,unique_form,1,drugy teorem o izomorfizmu,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--dvojno_uslovje_cěpov,ISV-doppelkettensatz--dvojno_uslovje_cěpov,unique_form,1,dvojno uslovje cěpov,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--dělimo_črez_p_izčeza,ISV-durch_p_teilbar_verschwindet_in_p--dělimo_črez_p_izčeza,unique_form,1,dělimo črez p / izčezaje v P,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--dělimost_dělimy_čere,ISV-teilbarkeit_durch_einen_modul_teilbar--dělimost_dělimy_čere,unique_form,1,dělimost / dělimy čerez modul,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--dělimy_nerazložimym_,ISV-teilbar_durch_eine_irreduzible_gleichung--dělimy_nerazložimym_,unique_form,1,dělimy nerazložimym uravnenjem,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--ekvivalentno_razširj,ISV-äquivalenter_erweiterungskörper_erweiter--ekvivalentno_razširj,unique_form,1,ekvivalentno razširjeno polje / razširjeno kolco,F10-3,F10-3,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-unnamed--element_drugogo_roda,ISV-element_zweiter_art_exponent--element_drugogo_roda,unique_form,1,element drugogo roda / eksponenta,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--element_ktory_poražd,ISV-basis_des_abgeleiteten_primideals--element_ktory_poražd,unique_form,1,"element, ktory poraždaje izvedeny prosty ideal",F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--energijske_relacije_,ISV-energierelationen_energiesätze_energieko--energijske_relacije_,unique_form,1,energijske relacije / energijske zakony / energijske komponenty,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--foreign_journaltitle,ISV-proper-name_and_bibliography_protection_--foreign_journaltitle,unique_form,1,foreign journal/title fragments protected with \emph; running Interslavic prose transliterated,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--galoisova_polja_galo,ISV-galoissche_körper_galoisscher_erweiterun--galoisova_polja_galo,unique_form,1,Galoisova polja / Galoisovo razširjeno polje,F10-0,F10-0,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-unnamed--glavna_jedinica,ISV-haupteinheit--glavna_jedinica,unique_form,1,glavna jedinica,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--glavny_ideal,ISV-hauptideal--glavny_ideal,unique_form,1,glavny ideal,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--glavny_ideal_izveden,ISV-abgeleitetes_hauptideal--glavny_ideal_izveden,unique_form,1,"glavny ideal, izvedeny iz p",F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--glavny_klas,ISV-hauptklasse--glavny_klas,unique_form,1,glavny klas,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--glavny_porjadok_rela,ISV-hauptordnung_des_relativkörpers--glavny_porjadok_rela,unique_form,1,glavny porjadok relativnogo polja,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--glavny_porjadok_čisl,ISV-hauptordnung_eines_zahl-_oder_funktionen--glavny_porjadok_čisl,unique_form,1,glavny porjadok čislovogo abo funkcionalnogo polja,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--granične_oblasti,ISV-grenzbereiche--granične_oblasti,unique_form,1,granične oblasti,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--granične_členy_grani,ISV-randglieder_randintegral--granične_členy_grani,unique_form,1,granične členy / graničny integral,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--grupa_posunov,ISV-verschiebungsgruppe--grupa_posunov,unique_form,1,grupa posunov,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--grupa_transformacij,ISV-transformationsgruppe--grupa_transformacij,unique_form,1,grupa transformacij,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--grupy_ostatkov_sut_i,ISV-restgruppen_isomorph--grupy_ostatkov_sut_i,unique_form,1,grupy ostatkov sut izomorfne,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--göttingen,ISV-göttingen--göttingen,unique_form,1,Göttingen,F10-0,F10-0,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--hilbertov_teorem_o_b,ISV-hilbertscher_satz_von_der_modulbasis--hilbertov_teorem_o_b,unique_form,1,Hilbertov teorem o bazisu modula,F10-1,F10-1,2.0,0.0,0.0,2,0,1,0.0,0.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--hilbertov_teorem_o_n,ISV-hilbertscher_irreduzibilitätssatz--hilbertov_teorem_o_n,unique_form,1,Hilbertov teorem o nerazložimosti,F10-2,F10-2,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,OVERCLAIM_BACKFILL_NEEDED
ISV-unnamed--hilbertovo_tvrđenje,ISV-hilbertsche_behauptung--hilbertovo_tvrđenje,unique_form,1,Hilbertovo tvrđenje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--homogene_formy_i-toj,ISV-homogene_formen_i-ter_dimension--homogene_formy_i-toj,unique_form,1,homogene formy i-toj dimenzije,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--homomorfno_matrično_,ISV-homomorphe_matrizenring_durch_ein_ideal_--homomorfno_matrično_,unique_form,1,homomorfno matrično kolco ... stvorjeno idealom,F10-3,F10-3,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-unnamed--ideal-dělitelj_nuly,ISV-nullteilerideal--ideal-dělitelj_nuly,unique_form,1,ideal-dělitelj nuly,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--ideal_razny_od_nulov,ISV-vom_nullideal_verschiedenes_ideal--ideal_razny_od_nulov,unique_form,1,ideal razny od nulovogo ideala,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--idealne_kvocienty_gl,ISV-idealquotienten_hauptideal_prim_zu_t--idealne_kvocienty_gl,unique_form,1,idealne kvocienty / glavny ideal / prost vzhodno k t,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--idealtheorie_7_3,ISV-idealtheorie_7_3--idealtheorie_7_3,unique_form,1,"Idealtheorie, §7, 3",F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--idealtheorie_9_7,ISV-idealtheorie_9_7_footnote--idealtheorie_9_7,unique_form,1,"Idealtheorie, §9, 7",F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--idealtheorie_9_i_3_1,ISV-idealtheorie_9_und_3_1_footnote--idealtheorie_9_i_3_1,unique_form,1,"Idealtheorie, §9 i §3, 1",F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--identične_razklady,ISV-identische_zerlegungen--identične_razklady,unique_form,1,identične razklady,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--identično_v_y,ISV-identisch_in_y--identično_v_y,unique_form,1,identično v Y,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--imaje_rang_jedan,ISV-vom_range_eins--imaje_rang_jedan,unique_form,1,imaje rang jedan,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--imenovatelj,ISV-nenner--imenovatelj,unique_form,1,imenovatelj,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--indukcija,ISV-induktionsschluss--indukcija,unique_form,1,indukcija,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--indukovane_transform,ISV-induzierte_transformationen_totale_diffe--indukovane_transform,unique_form,1,indukovane transformacije / totalna diferencialna forma,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--integralna_zamknutos,ISV-ganze_abgeschlossenheit_von_o_in_omega--integralna_zamknutos,unique_form,1,integralna zamknutost o v Omega,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--integraly_sistema_di,ISV-integrale_eines_differentialgleichungssy--integraly_sistema_di,unique_form,1,integraly sistema diferencialnyh uravnenj,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--invarianta_grupy_inv,ISV-invariante_der_gruppe_invariantes_integr--invarianta_grupy_inv,unique_form,1,invarianta grupy / invariantny integral,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--invariantne_variacij,ISV-invariante_variationsprobleme--invariantne_variacij,unique_form,1,invariantne variacijske problemy,F10-0,F10-0,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--invariantno_polje,ISV-invariantenkörper--invariantno_polje,unique_form,1,invariantno polje,F10-0,F10-0,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-unnamed--iracionalny_racional,ISV-irrationale_rationale_richtung--iracionalny_racional,unique_form,1,«iracionalny» / «racionalny» směr,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--ireducibilne_sostavn,ISV-irreduzible_bestandteile--ireducibilne_sostavn,unique_form,1,ireducibilne sostavne česti,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--izomorfne_izomorfna_,ISV-isomorph_isomorphe_beziehung_isomorphe_a--izomorfne_izomorfna_,unique_form,1,izomorfne / izomorfna sootvětnost / izomorfno odobraženje,F10-0,F10-0,3.0,0.0,0.0,3,1,1,0.0,1.0,1.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--izomorfne_kako_r-mod,ISV-aufgefaßt_als_r-moduln_--_isomorph--izomorfne_kako_r-mod,unique_form,1,izomorfne kako R-moduly,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--izčetno_beskonečno_m,ISV-abzählbar_unendlich_viele_klassen--izčetno_beskonečno_m,unique_form,1,izčetno beskonečno mnogo klasov,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--jedinice,ISV-einheiten--jedinice,unique_form,1,jedinice,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--jedinice_grupy_ostat,ISV-einheiten_der_restgruppe_rechnen_mit_ein--jedinice_grupy_ostat,unique_form,1,jedinice grupy ostatkov / računanje s jedinicami,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--jediničny_element,ISV-einheitselement--jediničny_element,unique_form,1,jediničny element,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--jediničny_element_e_,ISV-einheitselement_e_modulbasis--jediničny_element_e_,unique_form,1,jediničny element e / modulna baza,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--jediničny_ideal,ISV-einheitsideal--jediničny_ideal,unique_form,1,jediničny ideal,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--jediničny_ideal_jedi,ISV-einheitsideal_einheitselement--jediničny_ideal_jedi,unique_form,1,jediničny ideal / jediničny element,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--jediničny_klas,ISV-einheitsklasse--jediničny_klas,unique_form,1,jediničny klas,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--jediničny_klas_jedin,ISV-einheitsklasse_einheit--jediničny_klas_jedin,unique_form,1,jediničny klas / jedinica,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--jediničny_modul,ISV-einheitsmodul--jediničny_modul,unique_form,1,jediničny modul,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--jednakogo_vida,ISV-von_gleichem_typ_von_gleicher_art_in_sec--jednakogo_vida,ambiguous_form_first_used,1,jednakogo vida,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--jedno-jednoznačno_pr,ISV-eineindeutige_zuordnung_isomorph--jedno-jednoznačno_pr,unique_form,1,jedno-jednoznačno pridruženje / izomorfny,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--jedno-jednoznačny_je,ISV-eineindeutig_eineindeutige_zuordnung--jedno-jednoznačny_je,unique_form,1,jedno-jednoznačny / jedno-jednoznačno prirěđenje,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--jednoelementny_mnogo,ISV-eingliedrige_mehrgliedrige_modulbasis--jednoelementny_mnogo,unique_form,1,jednoelementny / mnogočlenny bazis modula,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--jednostranne_moduly,ISV-einseitige_moduln--jednostranne_moduly,unique_form,1,jednostranne moduly,F10-0,F10-0,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,ACCEPTABLE_LOW_PRIORITY
ISV-unnamed--jednoznačno_byti_pre,ISV-eindeutig_darstellen--jednoznačno_byti_pre,unique_form,1,jednoznačno byti predstavjen,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--jednoznačno_opredělj,ISV-eindeutige_abbildung_umkehrbar_eindeutig--jednoznačno_opredělj,unique_form,1,jednoznačno opreděljeno preslikanje / obratno jednoznačno,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--jednoznačno_vzajemno,ISV-eineindeutig_differenz_und_multiplikatio--jednoznačno_vzajemno,unique_form,1,jednoznačno vzajemno ... razlika i množenje tym samym elementom,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--jednoznačny_additivn,ISV-eindeutige_additive_zerlegung_der_restgr--jednoznačny_additivn,unique_form,1,jednoznačny additivny razklad grupy ostatkov,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--k_aksiomatice_idealt,ISV-zur_axiomatik_idealtheorie--k_aksiomatice_idealt,unique_form,1,K aksiomatice ... Idealtheorie,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--k_jest_razsmatrjany_,ISV-k_als_omega-modul_aufgefaßt--k_jest_razsmatrjany_,unique_form,1,K jest razsmatrjany kako Omega-modul,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--karakteristika,ISV-charakteristik--karakteristika,unique_form,1,karakteristika,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--karakteristika_0_p,ISV-charakteristik_0_p--karakteristika_0_p,unique_form,1,karakteristika 0 / p,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--karakteristika_nul,ISV-characteristic_zero--karakteristika_nul,unique_form,1,karakteristika nul,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--klasa_r_i_podmnožstv,ISV-klasse_r_i_r_i--klasa_r_i_podmnožstv,unique_form,1,klasa R_i / podmnožstvo R_i^*,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--klasy_idealov,ISV-idealklassen--klasy_idealov,unique_form,1,klasy idealov,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--klasy_ostatkov_grupy,ISV-restklassen_restgruppen--klasy_ostatkov_grupy,unique_form,1,klasy ostatkov / grupy ostatkov,F10-1,F10-1,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--klasy_ostatkov_normo,ISV-restklassen_normierung_der_restklassen_n--klasy_ostatkov_normo,unique_form,1,klasy ostatkov; normovanje klasov ostatkov; normovany polinom,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--klasy_predstavjenj,ISV-darstellungsklassen--klasy_predstavjenj,unique_form,1,klasy predstavjenj,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--koeficienty_kako_sim,ISV-koeffizienten_als_symmetrische_funktione--koeficienty_kako_sim,unique_form,1,koeficienty kako simetrične funkcije integralov,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--kolca_konečnogo_rang,ISV-ringe_endlichen_ranges--kolca_konečnogo_rang,unique_form,1,kolca konečnogo ranga,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--kolca_ranga_jedan,ISV-ringe_vom_rang_eins--kolca_ranga_jedan,unique_form,1,kolca ranga jedan,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--kolco_bez_děliteljev,ISV-ring_ohne_nullteiler_und_mit_einheitsele--kolco_bez_děliteljev,unique_form,1,kolco bez děliteljev nula i s jediničnym elementom,F10-3,F10-3,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-unnamed--kolco_glavnyh_idealo,ISV-hauptidealring--kolco_glavnyh_idealo,unique_form,1,kolco glavnyh idealov,F10-3,F10-3,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-unnamed--kolco_glavnyh_idealo,ISV-hauptidealring_ausgangsring--kolco_glavnyh_idealo,unique_form,1,kolco glavnyh idealov / izhodno kolco,F10-3,F10-3,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-unnamed--kolco_ideal_p-modul_,ISV-aus_s_in_t_abgeleiteter_ring_ideal_p-mod--kolco_ideal_p-modul_,unique_form,1,kolco / ideal / P-modul izvedeny iz S v T,F10-3,F10-3,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-unnamed--kolco_klasov_ostatko,ISV-restklassenring--kolco_klasov_ostatko,unique_form,1,kolco klasov ostatkov,F10-3,F10-3,2.0,1.0,1.0,3,0,0,1.0,-1.0,-1.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-unnamed--kolco_klasov_ostatko,ISV-restklassenring_restklassenkörper--kolco_klasov_ostatko,unique_form,1,kolco klasov ostatkov / polje klasov ostatkov,F10-3,F10-3,2.0,1.0,1.0,2,1,1,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-unnamed--kolco_kvocientov,ISV-quotientenring--kolco_kvocientov,unique_form,1,kolco kvocientov,F10-3,F10-3,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-unnamed--kolcova_adjunkcija,ISV-ring-adjunktion--kolcova_adjunkcija,unique_form,1,kolcova adjunkcija,F10-3,F10-3,3.0,0.0,0.0,3,0,0,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-unnamed--kolcove_operacije_iz,ISV-ringverknüpfungen_aus_ringelementen--kolcove_operacije_iz,unique_form,1,kolcove operacije iz elementov kolca,F10-3,F10-3,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-unnamed--komponenta,ISV-komponente--komponenta,unique_form,1,komponenta,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--komponentny_klas,ISV-komponentenklasse--komponentny_klas,unique_form,1,komponentny klas,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--komponenty_kako_kolc,ISV-komponenten_als_für_sich_betrachtete_rin--komponenty_kako_kolc,unique_form,1,"komponenty kako kolca same po sebě, a ne kako idealy od \overline{\mathfrak R}",F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--kompozicijny_red,ISV-kompositionsreihe--kompozicijny_red,unique_form,1,kompozicijny red,F10-0,F10-0,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,REVIEW_OR_CONTEXT_CHECK
ISV-unnamed--kompozitum_polj,ISV-vereinigungskörper--kompozitum_polj,unique_form,1,kompozitum polj,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--komutativny_zakon_za,ISV-kommutatives_gesetz_vertauschbarkeit--komutativny_zakon_za,unique_form,1,komutativny zakon / zaměnljivost,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--konečna_beskonečna_g,ISV-endliche_unendliche_restgruppe--konečna_beskonečna_g,unique_form,1,konečna / beskonečna grupa ostatkov,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--konečna_beskonečna_k,ISV-endliche_unendliche_kontinuierliche_grup--konečna_beskonečna_k,unique_form,1,konečna / beskonečna kontinuirna grupa,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--konečno_algebraično_,ISV-endlicher_algebraischer_erweiterungskörp--konečno_algebraično_,unique_form,1,konečno algebraično razširjenje polja,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--konečny_bazis_difere,ISV-endliche_basis_der_differentialausdrueck--konečny_bazis_difere,unique_form,1,konečny bazis diferencialnyh izrazov,F10-1,F10-1,2.0,0.0,0.0,2,1,1,0.0,1.0,1.0,,,MISSING_WITNESS_BACKFILL
ISV-unnamed--kongruentny_po_modul,ISV-kongruent_mod_m--kongruentny_po_modul,unique_form,1,kongruentny po modulu,F10-1,F10-1,2.0,0.0,0.0,2,0,0,0.0,0.0,0.0,,,MISSING_WITNESS_BACKFILL
