candidate_id,decision,reason,target_id,target_kind,scope,expose_number,section_context,visible_locator,visible_tex,component_relpath,upstream_line,rescribe_idx,printed_page,source_pdf_page,authority_layer,upstream_component_sha256,source_span_sha256,document_order
target-candidate-00653,accepted,structural_heading,sga6.e04.sec.2,section,e04,IV,2,2,2. The functors \(K_{\bullet}\) and \(K'\) of a ringed topos,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7163,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,559E90790AF3F32004E40CBD326DEA0C65BA60F54980FBFD5A87575B260FFFE8,653
target-candidate-00654,accepted,semantic_numbered_bold_heading,sga6.e04.para.2-1,numbered_paragraph,e04,IV,2,2.1,2.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7165,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,04CB61FBDE11F70A55DCD49E5C0382B90DA4C130E162258D5D3D4B42B4509175,654
target-candidate-00655,accepted,semantic_named_bold_heading,sga6.e04.def.2-2,def,e04,IV,2,2.2,Definition 2.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7188,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,5CCF9AF7F02ABD04A0E1D77F5B272B1E02F03FBC283AA4787B02E42357C2FCA2,655
target-candidate-00656,accepted,semantic_named_bold_heading,sga6.e04.rem.2-3,rem,e04,IV,2,2.3,Remarks 2.3.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7200,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,DBD1BB1E793692AD0CFEFF429ADE4A44C85B048B561293F09EA9B5583EC3D768,656
target-candidate-00657,accepted,semantic_numbered_bold_heading,sga6.e04.para.2-4,numbered_paragraph,e04,IV,2,2.4,2.4. Case of a coherent sheaf of rings.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7226,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,69E9B117577CD9039AD0ADA11CA333F48307D44F2E9CAB530BF55B9FAC141F41,657
target-candidate-00658,accepted,explicit_equation_tag,sga6.e04.eq.2-4-1,equation,e04,IV,2,2.4.1,2.4.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7227,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,32DF74880E95FEB08BAECA40270A9EFCE0476E11F79D6A0D9B09EA4025712B1A,658
target-candidate-00659,accepted,explicit_equation_tag,sga6.e04.eq.2-4-2,equation,e04,IV,2,2.4.2,2.4.2,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7231,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,91F5DC9DD4C26D7CC2B6A1F92C274EB57ABE3C88718191FCE53FCA8A94D78689,659
target-candidate-00660,accepted,semantic_numbered_bold_heading,sga6.e04.para.2-5,numbered_paragraph,e04,IV,2,2.5,2.5. The homomorphism \(K'\to K_{\bullet}\).,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7236,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,4065AA933D18182A87AB522A18EA04044345CB934671D84F8B420D1472C18BB2,660
target-candidate-00661,accepted,explicit_equation_tag,sga6.e04.eq.2-5-1,equation,e04,IV,2,2.5.1,2.5.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7241,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,B0ACFFEB83BE70CA3D458521B7D6B6A8BF459D56384FA8F4EE7E5DCACF66171D,661
target-candidate-00662,accepted,semantic_numbered_bold_heading,sga6.e04.para.2-6,numbered_paragraph,e04,IV,2,2.6,2.6. Pairings between \(K'\) and \(K'\) in the non-commutative case.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7255,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,100F0A39C42C7A16E82B0670192501C775DF1D2058CDA927F683F6DE7E9AB4CB,662
target-candidate-00663,accepted,explicit_equation_tag,sga6.e04.eq.2-6-1,equation,e04,IV,2,2.6.1,2.6.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7276,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,E35BD818D7AFF3B56BB1CD1C6BD7C57FF6CDD92388654A6C703ADD2B99C5D76C,663
target-candidate-00664,accepted,explicit_equation_tag,sga6.e04.eq.2-6-2,equation,e04,IV,2,2.6.2,2.6.2,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7280,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,30E1BC2EB1F88A6C838F1D35EF926D5590FE76C4C965FBCFB2F94EBDE5D4290A,664
target-candidate-00665,accepted,explicit_equation_tag,sga6.e04.eq.2-6-3-1,equation,e04,IV,2,2.6.3.1,2.6.3.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7294,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,3BF90CB64ECE3AA2398FDAB5C83B12A4363D8B3699757749C647B6CCB04E445F,665
target-candidate-00666,accepted,explicit_equation_tag,sga6.e04.eq.2-6-3-2,equation,e04,IV,2,2.6.3.2,2.6.3.2,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7295,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,F3411FBFEECAAA9977AA32D9326404129DD8178392CC6BCC92931431FE3C0ADF,666
target-candidate-00667,accepted,explicit_equation_tag,sga6.e04.eq.2-6-3-3,equation,e04,IV,2,2.6.3.3,2.6.3.3,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7296,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,C3D56A80CC120071A7E689D0D660D8A2EE059CD4B46807E57364C7E6AF3B7415,667
target-candidate-00668,accepted,explicit_equation_tag,sga6.e04.eq.2-6-4,equation,e04,IV,2,2.6.4,2.6.4,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7303,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A541B518A90B67335991688F1965DD27C9CBFA4E10F8B67DADF65205C1758E45,668
target-candidate-00669,accepted,explicit_equation_tag,sga6.e04.eq.2-6-5,equation,e04,IV,2,2.6.5,2.6.5,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7308,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,AD26B0A614CF2A4275D2F1FEAD73D46AAF6518AF682101BEDD6591A3A464B235,669
target-candidate-00670,accepted,explicit_equation_tag,sga6.e04.eq.2-6-6,equation,e04,IV,2,2.6.6,2.6.6,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7319,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,2BE1EBE8712F05AB07A44C323A1EBBBA1BAD5649ECF68BEA781228528C5CD227,670
target-candidate-00671,accepted,semantic_numbered_bold_heading,sga6.e04.para.2-7,numbered_paragraph,e04,IV,2,2.7,2.7. Contravariant law and ring structure on \(K'\).,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7323,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,88FE69747591C145964FA0809BDD76CEDA6FC834ACAA2E7EAC01B93CAE4A40BD,671
target-candidate-00672,accepted,explicit_equation_tag,sga6.e04.eq.2-7-1,equation,e04,IV,2,2.7.1,2.7.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7334,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,77E518AADC06E525662E470CDF4E0505EC06DC877F699CEB31C802FA116060F3,672
target-candidate-00673,accepted,explicit_equation_tag,sga6.e04.eq.2-7-2,equation,e04,IV,2,2.7.2,2.7.2,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7338,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,958ADB0491B9B0086DA5F7948EBB5AAEB22F128CA04510FAC5192C401C50CF94,673
target-candidate-00674,accepted,explicit_equation_tag,sga6.e04.eq.2-7-3,equation,e04,IV,2,2.7.3,2.7.3,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7353,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A7B4592729A8AD1D20D255F0202391A3555D6F388366CA74E973F6DD0CB46FE9,674
target-candidate-00675,accepted,semantic_numbered_bold_heading,sga6.e04.para.2-8,numbered_paragraph,e04,IV,2,2.8,"2.8. Augmentation of \(K'\) toward \(H^0(\ ,\mathbb Z)\).",SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7379,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,9B2C7876BF0074014AA90855A1151F10B3D3521F9DD911D08968B9B9BC93E814,675
target-candidate-00676,accepted,semantic_numbered_bold_heading,sga6.e04.para.2-9,numbered_paragraph,e04,IV,2,2.9,2.9. Comparison of \(K'\) and \(K'_{\naif}\).,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7409,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,A424D3D70E20BB47CC105493BB5775188286ECD0D96C33FD268486DB9F779D44,676
target-candidate-00677,accepted,semantic_numbered_bold_heading,sga6.e04.para.2-10,numbered_paragraph,e04,IV,2,2.10,2.10. Pairing between \(K'\) and \(K_{\bullet}\).,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7420,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,CB5010BEB70FF6986358D2C0303ED44501108CE01FEC9380021EEE2C5C35F892,677
target-candidate-00678,accepted,explicit_equation_tag,sga6.e04.eq.2-10-1,equation,e04,IV,2,2.10.1,2.10.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7426,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,44047F3157698A7E5A3D09F681D32507B00DCA6DC454DFF973BF35FEABA76421,678
target-candidate-00679,accepted,semantic_numbered_bold_heading,sga6.e04.para.2-11,numbered_paragraph,e04,IV,2,2.11,2.11. Covariant law on \(K_{\bullet}\) and projection formula.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7438,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,27130074C96D041A27A644D9F73E0C1695D5A69A930A298058F50FBFA1E38B2F,679
target-candidate-00680,accepted,semantic_numbered_bold_heading,sga6.e04.para.2-11-1,numbered_paragraph,e04,IV,2,2.11.1,2.11.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7440,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,722659D3F5C9C247A6DC211A64EE34EB0B74AE4732AD2EB2375FC2ED53950AF0,680
target-candidate-00681,accepted,explicit_equation_tag,sga6.e04.eq.2-11-1-1,equation,e04,IV,2,2.11.1.1,2.11.1.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7445,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,EC6F2A0A52BE53018959C355B933707A9908646ADADE5B8836BB84E1320D80A4,681
target-candidate-00682,accepted,explicit_equation_tag,sga6.e04.eq.2-11-1-2,equation,e04,IV,2,2.11.1.2,2.11.1.2,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7449,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,0389312AA5BF8DB6213115AD79B256D1EE932C3508F2FF21A93C1A41A5F6FBCC,682
target-candidate-00683,accepted,explicit_equation_tag,sga6.e04.eq.2-11-1-3,equation,e04,IV,2,2.11.1.3,2.11.1.3,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7458,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,7D98534D2CAF0CF2BE6B73687E739328084881152A32C52923D3E1C2A35E9D3C,683
target-candidate-00684,accepted,semantic_numbered_bold_heading,sga6.e04.para.2-11-2,numbered_paragraph,e04,IV,2,2.11.2,2.11.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7462,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,B5D8902C9B1B8C46C9B0A853878C3A1F187ECCBF5423159BF2A8EDA47E16689B,684
target-candidate-00685,accepted,explicit_equation_tag,sga6.e04.eq.2-11-2-1,equation,e04,IV,2,2.11.2.1,2.11.2.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7463,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,5F145CA495A8420189D0660313271DD2D1094778D8274966E25ED866D6D1EDFE,685
target-candidate-00686,accepted,semantic_numbered_bold_heading,sga6.e04.para.2-11-3,numbered_paragraph,e04,IV,2,2.11.3,2.11.3.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7468,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,58E817FFAA8FE1BD4B08147F903E0B7DBC9B5EDB9CE3277C89FBF2900B05A2ED,686
target-candidate-00687,accepted,semantic_numbered_bold_heading,sga6.e04.para.2-12,numbered_paragraph,e04,IV,2,2.12,2.12. Unusual variances of \(K'\) and \(K_{\bullet}\).,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7474,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,7F069DF21691FCA04BF8B9243193DC52806B789551A2D1A705409E76E2EA811D,687
target-candidate-00688,accepted,explicit_equation_tag,sga6.e04.eq.2-12-1,equation,e04,IV,2,2.12.1,2.12.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7483,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,81D8853320083A8313CDCFC4DD333771BD0B53ED3B5192B5E3E31203B00488BE,688
target-candidate-00689,accepted,explicit_equation_tag,sga6.e04.eq.2-12-2,equation,e04,IV,2,2.12.2,2.12.2,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7487,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,FEF4695B247FFC864A4DE3B99752B44E45E616AC3D4BF501B406E72D9433A517,689
target-candidate-00690,accepted,explicit_equation_tag,sga6.e04.eq.2-12-1-1,equation,e04,IV,2,2.12.1.1,2.12.1.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7491,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,7A793ED3F28F673C6E66AE34D6B8B71FB6AB512BC0BC5EC21ACAF32D47621080,690
target-candidate-00691,accepted,explicit_equation_tag,sga6.e04.eq.2-12-3,equation,e04,IV,2,2.12.3,2.12.3,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7496,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,700536937D5DE7234D6E813660EEFB1712B35B90B59FF01838FF326B475276E6,691
target-candidate-00692,accepted,explicit_equation_tag,sga6.e04.eq.2-12-4,equation,e04,IV,2,2.12.4,2.12.4,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7500,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,B8D5272EF2E082D50A62A6887CBD6B6B6D2C00C24EAA2A96CC2FE410E5A49043,692
target-candidate-00693,accepted,explicit_equation_tag,sga6.e04.eq.2-12-3-1,equation,e04,IV,2,2.12.3.1,2.12.3.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7504,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,35A341B603E93CDFCB2964D301F77909A4FFDC74350EA707A2DF1757E7797136,693
target-candidate-00694,accepted,explicit_equation_tag,sga6.e04.eq.2-12-3.occ2,equation,e04,IV,2,2.12.3',2.12.3',SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7511,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,AA4F9709DE874A55AB6BC3F61D0A87E50E3095D9FF3906847CC2DB52555F7157,694
target-candidate-00695,accepted,structural_heading,sga6.e04.sec.3,section,e04,IV,3,3,3. Complements on Grothendieck groups of schemes,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7516,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,15EDC34ADC1B5BE728FFFBD28C86EDE06029777CB3951D61FA19F821E4BD3EFB,695
target-candidate-00696,accepted,semantic_named_bold_heading,sga6.e04.prop.3-1-0,prop,e04,IV,3,3.1.0,Proposition 3.1.0.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7520,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,1CF6CC86F1DDA9F0E01939215B82E77CB9023E0AE02458BE0A9DBB35D9BE47D2,696
target-candidate-00697,accepted,semantic_named_bold_heading,sga6.e04.prop.3-1-1,prop,e04,IV,3,3.1.1,Proposition 3.1.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7566,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,D12679E326718D5348793F11509CB6A7CEAA79729D36DEF9023FC9F4FAAE3712,697
target-candidate-00698,accepted,semantic_numbered_bold_heading,sga6.e04.para.3-2,numbered_paragraph,e04,IV,3,3.2,3.2. Passage to the limit on \(K'_{\naif}\) and \(K_{\bullet}\).,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7579,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,99E41FC2632195E7D00A04EA3904C1829D3E69E11C6A054C200CB681B26DEDA7,698
target-candidate-00699,accepted,semantic_numbered_bold_heading,sga6.e04.para.3-2-1,numbered_paragraph,e04,IV,3,3.2.1,3.2.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7585,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,81D5615C04396151A4CC02D1BDD42860435D992C9BCC379EE959D48085BD0D2D,699
target-candidate-00700,accepted,explicit_equation_tag,sga6.e04.eq.3-2-1-1,equation,e04,IV,3,3.2.1.1,3.2.1.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7590,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,B5B19EB892B001504F26AD4B12BF7B501E05239C5DFFE18DB449599F01E4F20A,700
target-candidate-00701,accepted,semantic_numbered_bold_heading,sga6.e04.para.3-2-2,numbered_paragraph,e04,IV,3,3.2.2,3.2.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7607,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,FFDC110C9994CD58EB25E6B011B4AA57099D066BCCC6176E2CB1D5E7AA1B488A,701
target-candidate-00702,accepted,explicit_equation_tag,sga6.e04.eq.3-2-2-1,equation,e04,IV,3,3.2.2.1,3.2.2.1,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7608,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,603D03AB039A25B11080D3B0694ED71BC1F884F5F6ABD2F3DF2CE91A556F5E05,702
target-candidate-00703,accepted,semantic_numbered_bold_heading,sga6.e04.para.3-2-3,numbered_paragraph,e04,IV,3,3.2.3,3.2.3.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7617,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,61F7FEF6DF27B3FC4E109C70FB3C1E9BF5292889E4093D548ED82256D1FDA56A,703
target-candidate-00704,accepted,semantic_numbered_bold_heading,sga6.e04.para.3-3,numbered_paragraph,e04,IV,3,3.3,3.3. Relative Grothendieck groups.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7638,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,87F631679FAF37456971E606E6FAB92D5F5B07742FA633AD87B8C29DB5002D75,704
target-candidate-00705,accepted,semantic_numbered_bold_heading,sga6.e04.para.3-3-1,numbered_paragraph,e04,IV,3,3.3.1,3.3.1.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7640,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,04396A8C23E3707D07F58E123F842CDB4E2670F4D207564A404CADE931BC1ABF,705
target-candidate-00706,accepted,semantic_numbered_bold_heading,sga6.e04.para.3-3-2,numbered_paragraph,e04,IV,3,3.3.2,3.3.2.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7659,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,7E8E00A7FAEF28E418D0BF70B12421C201E3BD2078BC7AD0EBFAA2CD77603381,706
target-candidate-00707,excluded,enumeration_label_template,,bold,e04,IV,3,,3.3.2.\arabic*.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7667,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,BD4F8F1BC261C9CADE495427B12611418C00A6C3A86036A74481CBE92A9BDF16,707
target-candidate-00708,accepted,semantic_numbered_bold_heading,sga6.e04.para.3-3-3,numbered_paragraph,e04,IV,3,3.3.3,3.3.3.,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,7725,,,,inherited_partially_source_synchronized,3FE03C89BA0662A61607CDE80DDB24BC4683FA37C30C1DA580908CFAD186F68C,97CACCE5FC7D01DE47EF1F818D537CA5F8A21D777E81979353977881B71EFA27,708
